# Sensor Zaisentalstraße, Reutlingen, Germany (Citizen Science project sensor.community/4244)
# https://aqicn.org/station/@54451/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2024-10-08T00:00:00.000Z,0.63,7.33,1.63,1.27,2.29,0.901,576
2024-10-09T00:00:00.000Z,0.5,3.47,1,0.77,1.4,0.55,576
2024-10-10T00:00:00.000Z,0.47,29.77,0.7,0.6,0.9,2.185,576
2024-10-11T00:00:00.000Z,0.5,7.63,1.03,0.8,2.33,1.197,576
2024-10-12T00:00:00.000Z,0.6,9.6,2.2,1.5,3.33,1.223,577
2024-10-13T00:00:00.000Z,0.5,4.8,1.07,0.82,2.15,0.902,576
2024-10-14T00:00:00.000Z,1.5,95.77,2.93,2.47,3.3,4.152,576
2024-10-15T00:00:00.000Z,2.43,17.89,8.43,5.8,12.8,3.868,571
2024-10-16T00:00:00.000Z,1.17,9.3,4.9,3.7,6.07,1.824,576
2024-10-17T00:00:00.000Z,0.93,10.77,4.2,3.3,4.9,1.359,574
2024-10-18T00:00:00.000Z,2.67,19.23,7.5,5.17,11.07,3.58,576
2024-10-19T00:00:00.000Z,1.23,11.07,2.73,2.02,5.9,2.29,576
2024-10-20T00:00:00.000Z,2.2,9,5.3,4.4,6.07,1.238,576
2024-10-21T00:00:00.000Z,0.73,6,2.83,1.9,3.5,0.98,573
2024-10-22T00:00:00.000Z,0.87,7.6,3.4,2.6,4.29,1.205,572
2024-10-23T00:00:00.000Z,1.7,25,4.09,3.3,8.27,3.002,576
2024-10-24T00:00:00.000Z,1.2,15.13,7.9,4.94,10.3,3.28,573
2024-10-25T00:00:00.000Z,0.73,6.8,4.25,2.23,5,1.617,508
2024-10-26T00:00:00.000Z,1.4,10.33,4.4,3.37,6.9,2.111,571
2024-10-27T00:00:00.000Z,1.07,9.69,5.33,2.79,6.47,2.18,572
2024-10-28T00:00:00.000Z,0.67,6.77,3.29,1.87,4,1.339,560
2024-10-29T00:00:00.000Z,0.73,7.2,2.87,2.13,4.5,1.502,573
2024-10-30T00:00:00.000Z,1.8,15.9,4.43,3.4,7.67,3.352,558
2024-10-31T00:00:00.000Z,2.57,19.7,5.55,4.4,8.19,2.485,574
2024-11-01T00:00:00.000Z,1.12,14.5,5.3,3,6.7,3.245,569
2024-11-02T00:00:00.000Z,2.6,17.32,8.6,6.47,10.7,2.775,567
2024-11-03T00:00:00.000Z,3.77,15.4,7.4,5.97,8.68,1.78,569
2024-11-04T00:00:00.000Z,2.5,13.5,6.42,5.1,8.27,2.281,538
2024-11-05T00:00:00.000Z,4.87,9.7,7.1,6.67,7.67,0.842,81
